 "title" , "beschrijving" ,
 "Gedenkpenning Internationale muziekwedstrijd te Gent, 1879" , "Het hoofd van Leopold II staat naar rechts op de voorzijde met rondom, LEOPOLD II ROI DES BELGES en met rondom een verhoogde rand.
Op de keerzijde staat rondom bovenaan, GRAND CONCOURS INTERNATIONAL en horizontaal, DE / MUSIQUE / D’ HARMONIE / & FANFARES / VILLE DE GAND / 13 & 14 JUILLET / 1879 ; rondom is een verhoogde rand.

Het was reeds geleden van 1837 dat nog een wedstrijd van dergelijke omvang in Gent was georganiseerd. Eenendertig muziekmaatschappijen namen deel aan deze wedstrijd. In de hoogste divisie bij de fanfaren werd de overwinning weggekaapt door de philharmonie uit Boussu terwijl de fanfaremaatschappij uit Baudour in de tweede afdeling de beste werden. In de derde afdeling kon de fanfaremaatschappij uit Wasmuël de overwinning behalen.
In de categorie Harmonie ging de overwinning in de eerste afdeling naar Quaregnon en in de tweede afdeling werd philharmoniemaatschappij “St; Cecilia” uit Leuze de overwinnaar.
Er waren ook nog premies voor de maatschappijen die zich het eerst hadden ingeschreven.
Alle deelnemers ontvingen deze kleine medaille als aandenken." ,
 "Gedenkpenning Wedstrijd Industrie en Wetenschappen te Brussel, 1888" , "Het hoofd van Leopold II staat op de voorzijde naar links met onder de hals, A. FISCH en rondom langs de geprofileerde rand, links, LEOPOLD II ROI en rechts, DES BELGES
De keerzijde toont een zicht op de tentoonstellingsgebouwen bovenaan omgeven door stralen en onderaan een palmtak die zich slingert naar rechts bovenaan ; links in de vrijgelaten ruimte, EXPOSITION I888 en rondom langs de geprofileerde rand, bovenaan, GRAND CONCOURS INTERNATIONAL DES SCIENCES ET DE L’ INDUSTRIE en onderaan, * PREST L. SOMZÉE *" ,
 "Gedenkpenning Grote muziekwedstrijd te Luik, 1877" , "Het hoofd van Leopold II staat op de voorzijde naar links met rondom langs de geprofileerde rand, links, LEOPOLD II ROI en rechts, DES BELGES
Op de keerzijde staat binnen een open krans van een lauriertak (links) en een  eikentak (rechts), beide onderaan samen gestrikt, en omgeven door een cirkel, rondom, SOUVENIR DU GRAND CONCOURS en horizontaal, MUSIQUE / D’ ORPHEONS / D’ HARMONIES / & FANFARES / -- / LIÈGE / (BELGIQUE) / LE 10 JUIN / 1877 ; rondom is een geprofileerde rand." ,
 "Gedenkpenning jubelfeest St-Rombaut te Mechelen, 1875" , "Het hoofd van Leopold II staat op de voorzijde naar rechts met rondom, VISITE DE LA FAMILLE ROYALE 28 JUIN 1875 * en met rondom een geprofileerde rand.
Op de keerzijde staat het gekroonde wapenschild van Mechelen met erboven rondom, VILLE DE MALINES en rondom langs de verhoogde rand, SOUVENIR DES FÊTES JUBILATOIRES DE ST ROMBAUT PATRON DE LA VILLE ; onderaan, • 1875 •" ,
 "Gedenkpenning Oude hoedententoonstelling te Brugge, 1873" , "Het hoofd van Leopold II staat op de voorzijde naar links en met rondom links, LEOPOLD II ROI en rechts, DES BELGES ; onder de hals, P. HART en rondom een parelcirkel en een geprofileerde rand.
Op de keerzijde is binnen een open krans van twee lauriertakken, onderaan gestrikt, ingegraveerd, rondom, OUDE HOEDEN TENTOONSTELLING en horizontaal, * / OUDE BEURS / BRUGGE / 72 – 73 ; rondom is een geprofileerde rand." ,
 "Penning van de Velo Club te Nevele, 1894" , "Het hoofd van koning Leopold II staat op de voorzijde naar links met lange baard en met langs de geprofileerde rand, links, LEOPOLD II ROI en rechts, DES BELGES en onderaan, ED. GRIELENS. ANVERS.
Op de keerzijde staat binnen een krans van ineengestrengelde laurier- en eikentakken, onderaan gestrikt, op een verhoogde middencirkel, VELO CLUB / versiering / NEVELE / versiering / 1894 (de eerste en laatste zin volgen de cirkel) ; rondom is een geprofileerde rand." ,
 "Erepenning fototentoonstelling te Roanne aan Ed. Sacré, 1897" , "Het wapenschild van Roanne staat op de voorzijde bovenop een opkrullend vlak, omgeven door een eikentak (links) en een lauriertak (rechts) en met een muurkroon met rondom bovenaan, PHOTO-CLUB ROANNAIS en onderaan tussen twee bloemetjes, EXPOSITION DE 1897
Op de keerzijde staat een vrouw met lang gewaad in rugaanzicht vóór een fototoestel, kijkend naar een panorama met bergen ; op de grond liggen boeken en bladen en links van haar staat een koffer naast een laurierstruik die omwonden is met een lint de tekst, DAGUERE / NIEPCE ; onderaan op de afsnede is ingegraveerd, E. SACRÉ en onder de voeten van de vrouw, F. VERNON" ,
 "Prijspenning Busschieters van Sint-Antonius aan Jules Hulin, 1867" , "Op de voorzijde staat een ruitvormig wapenschild met twee gekruiste geweren met bovenaan een kroon en links en rechts een leeuw, het schild bovenop gekruiste geweren, vlaggen met bovenaan een doelschijf, links een eikentak en rechts een lauriertak en onderaan een banderol met de leuze, ELC MEYT DANGIER. en onderaan langs de geprofileerde rand, BRAEMT F.
Op de keerzijde staat rondom tussen de geprofileerde rand en een versiering van afgewisseld bloemen een cilinders, * SOUVEREIN HOOFD=GILDE DER BUSSCHIETERS OPGERIGT TE GENT DEN 16 JANUARY 1488. in het open middenveld is gegraveerd, KONING / SCHIETING VAN / 1867 / KONING / JULES HULIN.

De Sint-Antoniusgilde werd opgericht op 16 januari 1488. Het eerste oefenterrein was op de gronden van Ekkergem. Zij vonden er een onderkomen in het café ""De korenbloem"". Later verhuisden ze naar een terrein gelegen aan de Vogelzang en bouwden daar een lokaal dat ze betrokken tot aan de voorlopige opheffing van de vereniging in 1705. De gilde werd in deze periode verboden maar heropgericht in 1752 tot aan de Franse periode wanneer alle gilden werden opgeheven. Op 20 februari 1802 werd Sint-Antonius terug opgericht als vereniging.
In 1855 werd door de opperdeken van de gilde Charles Leirens opdracht gegeven aan Braemt om een prijsmedaille te graveren. De voorzijde vertoont de beoefende wapens van de vereniging alsook het wapenschild en devies. De keerzijde heeft rondom de naam en oprichtingsdatum van de gilde. Het midden is blank om te graveren. Deze medaille werd voor het eerst uitgereikt bij de wedstrijden van 23 en 24 juni 1855.
De gebroeders Jules en Charles Hulin waren beiden lid van de gilde. Sinds 1847 was de jaarlijkse koningsschieting opnieuw in ere hersteld. Hiervoor werd één enkele vogel op de wip geplaatst; wie hem afschoot, was koning. Vanaf 1850 zouden de prijsschietingen gebeuren naar de schijf en niet meer naar de wip.
Jules Hulin schoot zich koning in 1867 en ook in 1875 (zie N.362) en ontving telkens een zilveren medaille." ,
 "Gedenkpenning bezoek Prins Albrecht en Prinses Elisabeth van België aan Antwerpen, 1901" , "De naar links gekoppelde bustes van prins Albert en prinses Elisabeth staan op de voorzijde met eronder een lauriertak, naar links gebogen, en een palmtak, naar rechts gebogen met onderaan, ° 1901 ° en rondom bovenaan langs de verhoogde rand, H.H. K.K. H.H. PRINS ° EN ° PRINSES ° ALBRECHT ° VAN ° BELGIE
Het gekroonde wapenschild van Antwerpen staat op de keerzijde gehouden door een wildeman (links) en een naakte vrouw (rechts), beiden met knots en met rondom bovenaan, STAD ANTWERPEN en onderaan op de afsnede, rechts, BAETES. FEC en links, VAN PERCKH" ,
 "Penning van het Werk der Weduwen aan de Gezworen Vrienden, 1904" , "Het hoofd van Leopold II staat naar links op de voorzijde met langs de verhoogde rand, links, LEOPOLD II KONING en rechts, DER BELGEN
Op de keerzijde is binnen een open krans van een eikentak (links) en een lauriertak (rechts), beide onderaan gestrikt, ingegraveerd, rondom bovenaan, HET “WERK DER WEDUWEN” / horizontaal, --- / AAN / DE GEZWOREN VRIENDEN / HELPT ELKANDER / 1904. en met rondom een verhoogde boord." ,
 "Prijspenning van het Gentse muziekconservatorium aan De Ghendt Louis, 1869" , "Een dun plaatje is gevat in een holle ring en als volgt ingegraveerd :
Op de voorzijde het gekroonde Gents wapenschild omgeven door twee lauriertakken en met onderaan op een banderol, FIDES ET AMOR en rondom bovenaan tussen twee sierkrullen, VILLE DE GAND en onderaan, CONSERVATOIRE DE MUSIQUE
En op dekeerzijde, rondom bovenaan, CONCOURS PUBLICS DE 1869 en horizontaal, --- / PRIX / d ‘ Excellence , / REMPORTÉ / dans la classe Supre de Violon / Professeur Mr Beger / PAR MR /  De Ghendt Louis / DE GAND.
De holle rand, gescheiden van het plaatje met een parelcirkel, is langs beide zijden versierd met een open krans van twee lauriertakken, onderaan gestrikt en bovenop een bolletjesveld." ,
 "Gedenkpenning van de Koninklijke Koormaatschappij bij de oprichting standbeeld Jacob Van Artevelde, 1863" , "Een dun plaatje gevat in een holle ring is als volgt ingegraveerd :
Op de voorzijde is een, in zilver uitgestampte afbeelding van het standbeeld,  op het plaatje gezet.
De keerzijde heeft de tekst, rondom bovenaan, KONINKLYKE KOORMAATSCHAPPY en onderaan, MDCCCLXIII en in het midden, JACOB / VAN ARTEVELDE / plegtig herdacht / Den 14 Sept
De holle rand, gescheiden van het plaatje met een parelcirkel, is langs beide zijden versierd met symmetrische figuren.

Het standbeeld van Van Artevelde is gemaakt door Pierre De Vigne-Quyo (1812-1877) welke ook het standbeeld van Lieven Bauwens ontwierp.
De inhuldiging vond plaats op 14 september 1863. Voor het beeld stond een tribune voor de koning Leopold I, zijn familie, de ministers Rogier en Vandepeereboom, burgemeester van Gent Ch. de Kerchove en vele prominenten.
Een andere tribune langs de zijkant van de Vrijdagmarkt met de rug naar de Sint-Jacobskerk, zat vol met zangers en muzikanten.
De burgemeester sprak een eerbetoon uit aan Jacob Van Artevelde. De Société des Choeurs bracht onder leiding van Edouard De Vos een cantate ten gehore begeleid door andere koren en een orkest van 150 muzikanten. Zij ontvingen als dank waarschijnlijk deze medaille aan hun opgedragen.
Een medaille, door Lemaire gegraveerd, werd uitgegeven. De grote versie bestaat in zilver, brons en tin en draagt op de keerzijde het volledige standbeeld met voetstuk, omheining en vier lantaren rondom. Een kleinere versie met dezelfde voorzijde heeft op de keerzijde het Gentse wapenschild met een tekst ter herinnering aan de feesten van 13 tot 18 september 1863 (bieden N.92). Een andere kleine medaille tenslotte in koper heeft op de keerzijde alleen tekst (N.828).
De Gentse Koninklijke Koormaatschappij (Société des Choeurs) werd opgericht in 1832 en vergaderde in “De Prins” , hoek Ramen en Luxemburgstraat. Ze gaven concerten in het Gentse stadhuis maar verwierven in 1838 een eigen gebouw aan de Bagattenstraat, met concertzaal, café en grote tuin. Ze luisterden heel wat feesten en huldigingen op, soms in samenwerking met de Melomanen.
De Gentse Koninklijke Koormaatschappij ging teniet na het overlijden van de dirigent Charles Roels (1860-1893), die de leiding had van een eigen symfonisch orkest. Het gebouw in de Bagattenstraat werd in 1896 verkocht aan de Gentse Socialistische Arbeidersbeweging en huisvest heden hun museum AMSAB." ,
 "Gedenkpenning aan de processie van de Onbevlekte Ontvangenis van Maria te Gent, 1855" , "Binnen een gotische kapel op de voorzijde staat Maria met aan haar voeten de maansikkel en slang en met naast de kapel gebogen links, PROCESSIO SOLEMNIS en rechts, GAND XX MAII MDCCCLV ; onderaan een bisschoppelijk wapenschild en rondom langs de verhoogde rand een versiering van driehoeken met telkens een engelenkopje met twee vleugeltjes.
Op de keerzijde zit de paus, getooid met tiara, op een troon waar bovenop het pauselijk wapenschild en met rondom langs de verhoogde rand, CONCEPTIO IMMACULATA  B. M. V. en in de afsnede, VIII DEC. / MDCCCLIV (volgt de rand).

Op zondag 20 mei 1855 had te Gent een grote processie plaats van de Onbevlekte Ontvangenis van Maria. Reeds lang op voorhand hadden de voorbereidingen plaats gevonden.
Het mooie weer gezorgde ervoor dat nog meer belangstellenden dan gewoonlijk van heinde en verre met trein en koets naar Gent afzakten.
De zaterdag avond hadden reeds de klokken van het Belfort, de beiaard en de klokken van alle Gentse kerken en kapellen de plechtigheid ingeluid. Alle huizen waar de processie zou langs komen waren feestelijk versierd.
De zondag om tien uur droeg de Aartsbisschop van Mechelen een mis op in de St-Baafs kathedraal en om drie uur in de namiddag gaf de grote klok van de kathedraal het sein voor de uitgang der processie.
Het eerste deel werd gevormd door de godshuizen en instellingen. In het tweede deel werden de relikwieën meegedragen en het derde was voorbehouden voor de parochies van de stad. Daarna kwamen de geestelijke orden aan de beurt gevolgd door de geestelijken van de diverse parochies. De processie werd afgesloten door elf bisschoppen.
Rond zeven uur bereikte de stoet het eindpunt, de Vrijdagmarkt waarna de prominenten zich naar het bisschoppelijk paleis begaven waar door Mgr. Delebecque een diner werd aangeboden." ,
 "Gedenkpenning Landbouwwedstrijd provincie Oost-Vlaanderen, 1866" , "Het hoofd van Leopold II staat op de voorzijde naar links met onder de hals, LEMAIRE A GAND en rondom langs de geprofileerde rand, links, LEOPOLD II en rechts, DES BELGES
Op de keerzijde staat centraal op een verhoogde en versierde cirkel, CONCOURS (gebogen) / PROVINCIAL / DE / FERMES / ---- / 1868 en rondom tussen een gesloten krans van bloemen en vruchten en de geprofileerde buitenrand, SOCIÉTÉ AGRICOLE DE LA FLANDRE ORIENTALE met onderaan twee kleine en een grotere bloem.

Het Spanjaardenkasteel gebouwd door Keizer Karel in 1540 werd vanaf 1827 geleidelijk afgebroken. In 1855 werden de laatste resten afgebroken om een plein te vormen waar manoevers werden gehouden. Ook het goederenspoor werd erover geleid. Het plein deed tevens dienst als executieplaats voor doodstraffen, de laatste op 22 mei 1861.
Vanaf 1857, datum van oprichting van een slachthuis op deze plaats ontstond een nieuwe wijk er rond. Ook een parochiekerk (Sint-Macharius) werd er gebouwd.
Vanaf dan werden jaarlijks veewedstrijden gehouden voor diverse dieren zoals runderen, paarden, varkens, schapen, konijnen en pluimvee. Ze waren echter alleen toegankelijk voor kwekers uit Oost-Vlaanderen. Aanvankelijk werden medailles uitgereikt door het Provinciebestuur van Oost-Vlaanderen, later zal dit overgenomen worden door de in 1898 opgerichte maatschappij De Breidelszonen (zie N.344)." ,
 "Erepenning aan G. Van Loo, 1850" , "Op de voorzijde staat een muziekinstrument op wolken en is omgeven door een boek met een bloemenkrans (links) en een masker, kroon en narrenstaf (rechts) ; links staat voor een eikentak een vlag met een gekroond wapenschild gehouden door twee beren en met op een banderol, S.P.Q.B. en rechts staat voor een lauriertak een vlag met het opschrift, KUNST / LIEFDE ; tussen de vlaggenstokken bovenaan vijf sterren en rondom een geprofileerde rand.
Op de keerzijde is binnen een open krans van een eikentak (links) en een lauriertak (rechts), beide onderaan samengebonden, ingegraveerd, ERKENTENIS / AEN DEN / HEER G. VAN LOO / 10STE 9BER 1850 en met rondom een geprofileerde rand." ,
 "Gedenkpenning muziekfestival door de Melomanen, 1849" , "Op de voorzijde staat op een cartouche, SOCIÉTÉ / DES / MÉLOMANES ; de cartouche is omgeven door allerlei attributen voor toneel en zang en met bovenaan het gekroonde Gentse wapenschild met eronder op een banderol, S. P. Q. G. en onderaan langs de geprofileerde rand staat, BRAEMT F.
Op de keerzijde staat rondom tussen een siercirkel bestaande uit afgewisseld een punt en een langwerpige cilinder tussen twee cirkels, en de geprofileerde buitenrand, GRAND CONCOURS DE CHANT D’ ENSEMBLE (bovenaan) * 1849  * (onderaan).

De Société des Mélomanes werd opgericht op 1 oktober 1838.
De eerste wedstrijd gehouden door de Melomanen was enkel voor solozang op 13 januari 1839. Er waren twee zilveren medailles met een waarde van 25 en 10 frank.
Het devies van de Melomanen was ""La chanson c'est de l'Histoire"". Daarom hebben ze bij hun wedstrijden van 23 februari 1840 vijf medailles uitgereikt met de beeltenis van Beranger. Ze hadden een waarde van 50 frank.
De medailles voor de wedstrijden van 8 augustus 1841 droegen de beeltenis van Gretry.
De volgende wedstrijden werden gehouden op 7 augustus 1842 en op 7 juli 1844.
Van 26 tot 29 juni 1847 heeft te Gent het derde koorzangfestival plaats van het Vlaams-Duitsch zangverbond. Met 625 koorzangers uit Duitsland en 974 uit Vlaanderen en met een 100-tal orkestleden, groeit deze bijeenkomst uit tot een groots feest. De organisatie van het feest berust bij de Melomanen en de maatschappij Orpheus (Gent 1938), onder leiding van Prudens Van Duyse, in samenwerking met de Kölner Männer-Gesang-Verein onder directie van Franz Weber.
Op 5 augustus 1849 werd in de zaal van het Justitiepaleis opnieuw een wedstrijd ingericht. 35 verenigingen uit binnen- en buitenland namen deel. Bovenstaande medaille, gegraveerd door Braemt, werd hiervoor uitgegeven." ,
 "Gedenkpenning Festival te Wetteren aan de Société d’ Orphée uit Gent, 1850" , "Een dun plaatje gevat in een holle ring is als volgt ingegraveerd :
Op de voorzijde, Festival / DE / Wetteren / 1850
En op de keerzijde À LA / Société / D’ orphée / de / GAND.
De holle ring is gescheiden van het plaatje door een parelcirkel en versierd met symmetrische figuren.

De koormaatschappij Persévérance uit Wetteren richtte op zondag 1 september 1850 een groot festival in ten voordele van de armen.
Vele koorgroepen uit de streek namen eraan deel onder meer uit Laarne, Destelbergen, St-Amandsberg en Ledeberg.
Uit Gent waren vijf groepen aanwezig : Grétry, de Witte Kaproenen, het Willems-Genootschap, het Genootschap van het regiment der Genie en Orphéus.
Deze medaille is opgedragen aan deze maatschappij maar waarschijnlijk kreeg elke deelnemende groep een exemplaar.
De koorvereniging Orphéus was gevestigd aan de Zwarte Zusterstraat en had dat zelfde jaar tijdens de Gentse feesten een grote wedstrijd ingericht voor het componeren van koorgezang." ,
