 "title" , "beschrijving" ,
 "Verplaatsbare gaskachel zonder merk" , "Kleine geëmailleerde kachel op gas. Met aan de bovenkant een kookplaatje." ,
 "Lamphouder in porselein met glazen schroefstolp" , "Houder in witte porselein voor een elektrische lamp met E27 schroeffitting. De binnenzijde van de voet is voorzien van schroefdraad met daarin een glazen kap." ,
 "Standaard voor hoed" , "Standaard in hout gebruikt tijdens de vervaardiging van een hoed om naden te strijken." ,
 "Lamphouder voor opbouw" , "Houder met voet in witte porselein en fitting in messing voor een elektrische lamp met E27 schroeffitting." ,
 "Lamphouder voor opbouw gemonteerd op een lasdoos" , "Houder in witte porselein voor een elektrische lamp met E27 schroeffitting. De houder is gemonteerd op een metalen lasdoos." ,
 "Lamphouder voor opbouw" , "Houder met voet in witte porselein en fitting in messing voor een elektrische lamp met E27 schroeffitting.De houder is gemonteerd op een houten blokje." ,
 "Toiletzeep van het merk Couvreur" , "Harde zeep van het merk Savonneries Couvreur, type Oeillet de mai of meianjelier. Stuk zeep van 140 gram in papieren verpakking met aan de achterzijde een Artis punt. Promotieaanbod met prentjes van Walt Disney." ,
 "Geëmailleerde kookpot met deksel en handvat" , "Bolvormige kookpot in grijs gespikkelde email met deksel en handvat. Deze gespikkelde vorm van emailleren is ook gekend onder de benaming kaviaar." ,
 "Adaptiestuk met 1 lamphouder en 2 stopcontacten van het merk Vynckier" , "Adaptiestuk in bruine bakeliet om van 1 lamphouder met E27 schroeffitting, 1 lamphouder met E27 schroeffitting en 2 stopcontacten (Europese stekker type C) te maken van het merk Vynckier Frères & Cie.
Technisch: 250V." ,
 "Spoel uit de passement om inslaggaren op te winden" , "Hol cilindervormig staafje van hout. In het Frans een ""tube"" of ""ryo"" genoemd." ,
 "Spoel met inslaggaren voor passement" , "Spoel in kunststof omwonden met viscose (of rayon) garen met de kleur wit." ,
 "Spoel met inslaggaren voor passement" , "Spoel in kunststof of hout omwonden met viscose (of rayon) garen met de kleur zwart." ,
 "Spoel met inslaggaren voor passement" , "Spoel in hout omwonden met polyester garen met de kleur zwart." ,
 "Spoel met inslaggaren voor passement" , "Spoel in kunststof omwonden met polyester garen met de kleur zwart." ,
 "Spoel met inslaggaren voor passement" , "Spoel van kunststof of hout omwonden met polyester garen met de kleur zwart." ,
 "Spoel met inslaggaren voor passement" , "Spoel in kunststof omwonden met viscose (of rayon) garen met de kleur antraciet 150." ,
 "Spoel met inslaggaren voor passement" , "Spoel in kunststof omwonden met polyester garen met de kleur zwart." ,
 "Spoel met inslaggaren voor passement" , "Spoel in kunststof omwonden met viscose (of rayon) garen met de kleur bruin 60 150." ,
 "Spoel met inslaggaren voor passement" , "Spoel in kunststof omwonden met polyester garen met de kleur bruin 8.093 110." ,
 "Spoel met inslaggaren voor passement" , "Spoel in kunststof omwonden met viscose (of rayon) garen met de kleur bruin 45 150." ,
 "Spoel met inslaggaren voor passement" , "Spoel in hout omwonden met viscose (of rayon) garen met de kleur bruin." ,
 "Spoel met inslaggaren voor passement" , "Spoel in kunststof of hout omwonden met polyester garen met de kleur blauw 8.121 110." ,
 "Spoel met inslaggaren voor passement" , "Spoel in kunststof omwonden met viscose (of rayon) texturé garen met de kleur blauw katoen 36/2." ,
 "Spoel met inslaggaren voor passement" , "Spoel in kunststof of hout omwonden met polyester garen met de kleur blauw van wrangler 100." ,
 "Spoel met inslaggaren voor passement" , "Spoel in kunststof omwonden met viscose (of rayon) garen met de kleur blauw." ,
 "Spoel met inslaggaren voor passement" , "Spoel in kunststof omwonden met viscose (of rayon) garen met de kleur blauw 26 2x100." ,
 "Spoel met inslaggaren voor passement" , "Spoel in kunststof omwonden met viscose (of rayon) garen met de kleur glanzend lichtblauw." ,
 "Spoel met inslaggaren voor passement" , "Spoel in kunststof omwonden met viscose (of rayon) garen met de kleur licht blauw Kingfisher 150." ,
 "Spoel met inslaggaren voor passement" , "Spoel in kunststof omwonden met polyester garen met de kleur blauw 8.421 100." ,
 "Lamphouder voor opbouw van het merk Hulorit" , "Houder in witte porselein voor een elektrische lamp met E27 schroeffitting en voet in bruine kunststof van het merk Hulorit. De binnenzijde van de voet is voorzien van schroefdraad om een glazen kap aan te brengen.   
Technisch: 250V - 6A." ,
 "Spoel met inslaggaren voor passement" , "Spoel van kunststof omwonden met polyester garen met de kleur blauw." ,
 "Spoel met inslaggaren voor passement" , "Spoel van kunststof omwonden met polyester garen met de kleur blauw van wrangeler 100." ,
 "Kolenfornuis van het merk Van Ackere" , "Kolenfornuis uit een grootkeuken vervaardigd door de Gentse stovensmid Charles Van Ackere & Cie. Met 2 ovens, 2 bordenwarmers en warmwaterreservoir." ,
 "Olie- of petroleumkan" , "Blauw geëmailleerde kan met giettuit, draagbeugel en handvat gebruikt voor olie of petroleum. Inhoud van 4 liter." ,
 "Elektrisch fornuis van het merk Therma" , "Geëmailleerd elektrisch fornuis met 4 kookplaten en oven. Van het merk Therma." ,
 "Pillendoos van Poeders ""Het Wit Kruis""" , "Kartonnen pillendoosje voor 24 poeders van ""Het Wit Kruis"". Pijnstillend middel met koortsverdrijvende en opbeurende eigenschappen. Hoofdpijn, tandpijn, pijn der maandstonden, tegen alle koorts- achtige gesteltenis, tegen alle pijn van rheumatischen aard. Bereid door Apoth. F. Tuypens, Laboratoire Typens te St' Niklaas. Veel fabrieksarbeiders namen tijdens het werk de ‘poeders van het Witte Kruis’, of een variant, als opkikker. Het was geliefd bij de arbeiders om lang en monotoon werk te kunnen verrichten. Het verslavende effect en de schadelijke nevenwerking op de nieren, werd pas gaandeweg ontdekt." ,
 "Scheerstaaf van het merk Neutrogena" , "Staafvormige scheerzeep van het merk Neutrogena. Bewaard in originele verpakking." ,
 "Gloeilamp van het merk Philips" , "Elektrische lamp met contactfitting (aan beide zijde) en heldere ballon in glas (buis) van het merk Philips.
Technisch: 220V - 40W." ,
 "Gloeilamp van het merk Sigtay" , "Elektrische lamp met schroeffitting en heldere ballon in glas (peer) van het merk Sigtay, type E27.
Technisch: 230V - 300W." ,
 "Gasstel zonder merk" , "Geëmailleerd gasstel met 1 brander. Tafelmodel." ,
 "Blik met boenwas A la Croix" , "Metalen blik met boenwas van het merk A la Croix, type Cire-Laquée. Gebruikt voor het boenen van bijvoorbeeld meubels, leder en marmer. Gebruiksaanwijzing op de achterkant van het blik." ,
 "Galon of boord als onderdeel voor het vervaardigen van passement" , "Galon armure versierd met 1 strook grote grain de blé in het midden en 2 stroken kleine grain de blé aan de boven- en onderkant. Drie verschillende kleuren van inslag. Kleur: rood, blauw, groen, wit en geel." ,
 "Gloeilamp zonder merk" , "Elektrische lamp met schroeffitting en heldere ballon in glas (conisch en gepunt) zonder merk, type E27." ,
 "Lamphouder" , "Houder in metaal en porseleinen ring voor een elektrische lamp met E14 schroeffitting. Aan de zijkant van de lamphouder een draaischakelaar. Met een apart bevestigingsysteem. Waarschijnlijk gebruikt als verlichting voor een naaimachine." ,
 "Lamphouder voor hanglamp met kooldraadlamp van het merk Pintsch" , "Houder in witte porselein met elektrische lamp met schroeffitting en heldere ballon in glas (conisch en gepunt) van het merk Pintsch, type E27." ,
 "Lamphouder voor opbouw" , "Houder in bruine kunststof voor een elektrische lamp met E27 schroeffitting. Waarschijnlijk van het merk Nico." ,
 "Doos waspoeder van het merk Oki" , "Waspoeder van het merk Oki, te gebruiken voor delicaat textiel. Geproduceerd door Tensia nv. Verpakking van 165 gram. Met Nederlandse en Franse tekst." ,
 "Spoel met inslaggaren voor passement" , "Spoel van kunststof omwonden met polyester garen met de kleur blauw 8.704 100." ,
 "Gasbrander voor hangend gloeikousje" , "Invertbrander voor gasverlichting in wit geëmailleerd metaal, versierd met goudkleurige biezen. Aan de bovenzijde een hendeltje om de zuurstoftoevoer te regelen. Aan de basis 3 schroeven om een lampenkap te bevestigen. Bevestigd op een gastoevoerbuis." ,
 "Telefoontoestel met kiesschijf van het merk Atea" , "Wandtelefoon in bakeliet met draaischijf van het merk Automatique Electrique SA (ATEA), type Ateaphone 50." ,
 "Schietspoelweefgetouw van het merk Tattersall & Holdsworth" , "Weefgetouw met schietspoel van de Nederlandse fabrikant Tattersall & Holdsworth, voorzien van een hefbak van de Britse fabrikant Butterworth & Dickinson." ,
 "Geëmailleerde ronde lampenkap gemonteerd op een lasdoos" , "Gebruikt als magazijnverlichting, met een lamphouder voor een elektrische lamp met E27 schroeffitting en schroefdraad om een glazen stolp in te schroeven." ,
 "Luchter met gasbrander van het merk Jacobus voor hangend gloeikousje" , "Invertbrander voor gasverlichting met geëmailleerde lampenkap. Van het merk Jacobus. Aan de bovenzijde een schroef om de gastoevoer te regelen en een hendeltje om de zuurstoftoevoer te regelen. De brander is voorzien van een extra balanskraantje voor het regelen van de gastoevoer. Dit gebeurt door aan de kettingen te trekken." ,
 "Lampenkap van een gasbrander voor een hangend gloeikousje" , "Groen geëmailleerde lampenkap van het merk Dr. Killing." ,
 "Zicht op het schakelbord in de machinezaal van een bedrijf" , "Marmeren schakelbord voor elektrische schakelingen in de machinezaal van het textielveredelingsbedrijf Alsberge-Van Oost in Gent." ,
 "Metalen kolenschop met geëmailleerd handvat" , "Schep voor kolen met reclame op het handvat voor kolenhandelaar Franck-Savonie." ,
 "Verbruiksmeter voor gas van het merk Compagnie Belge pour la Fabrication des Compteurs met muntstukken" , "Ronde natte gasteller van het merk Compagnie Belge pour la Fabrication des Compteurs & Matériel, Gaz, Eau, Éléctricité, type Duplex 0. Aan de voorzijde een ronde deur met daarachter een opvangruimte voor de muntstukken met origineel hangslot.
Technisch: 3 becs - 500 liter/u." ,
 "Gasstel van het merk Ciney" , "Geëmailleerd gasfornuis (tafelmodel) met 3 branders. Van het merk Ciney N° 31A. Werkt op butaangas." ,
 "Lampenkap in geel glas" , "Gesegmenteerde gele glazen kap voor een hanglamp met matte verflaag aan binnenzijde." ,
 "Lampenkap in roze glas" , "Conische roze glazen kap voor een hanglamp versierd met 2 stroken met textuur en 4 gouden biezen." ,
 "Lampenkap in mat roze glas" , "Gesegmenteerde roze glazen kap voor een hanglamp met matte en getextureerde laag aan binnenzijde, drie goudkleurige biezen aan de buitenzijde, en ribbeltjes in de onderste rand." ,
 "Lampenkap in roze glas" , "Gesegmenteerde roze glazen kap voor een hanglamp met gezandstraalde en transparante stroken." ,
 "Lampenkap in roze glas" , "Bolvormige gesegmenteerde roze glazen kap voor een hanglamp met matte binnenzijde en onderaan een geribbelde rand." ,
 "Lampenkap in lichtgeel glas" , "Bolvormige gele glazen kap voor een hanglamp met witte binnenzijde en onderaan een geribbelde rand." ,
 "Lampenkap in champagnekleurige glas" , "Peervormige champagnekleurige glazen kap voor een luchter, met spiraalvormige textuur aan de binnenzijde." ,
 "Geëmailleerd gasstrijkijzer en bijhorende treeft van het merk Radiation" , "Strijkijzer van het merk Radiation, model The Rhythm 375U. Strijkijzer werd verwarmd met gas. Volledig vervaardigd uit gietijzer. Dunne verchroomde bootvormige zool en groen geëmailleerd lichaam met handgreep uit zwarte kunststof, vermoedelijk plastic. Achteraan een aansluitstuk waarop de gasdarm kan worden aangesloten." ,
 "Lamphouder voor opbouw" , "Houder in witte porselein voor een elektrische lamp met E27 schroeffitting." ,
 "Lamphouder voor hanglamp" , "Houder in witte porselein voor een elektrische lamp met E27 schroeffitting." ,
 "Lamphouder voor hanglamp" , "Houder in witte porselein voor een elektrische lamp met E27 schroeffitting." ,
 "Draaischakelaar voor opbouw van het merk Perkins" , "Ronde lichtschakelaar met draaiknop in kunststof, een behuizing in messing en een muurkap in porselein. In de behuizing is er een raampje uitgespaard met de aanduiding ""on"" & ""off""." ,
 "Lamphouder voor hanglamp" , "Houder in metaal en porseleinen ring voor een elektrische lamp met E27 schroeffitting. Aan de onderzijde houder voor lampenkap." ,
 "Penzekering in porselein zonder merk" , "Zekering met 1 pin zonder merk. Een zekering beschermt de bedrading van een elektronische installatie tegen verhitting door te hoge elektrische stromen. Deze bescherming bestaat uit een smeltbeveiliging." ,
 "Diazed smeltveiligheid van het merk Siemens" , "Keramische smeltpatroon van het merk Siemens, type Diazed of D-veiligheid. Een zekering beschermt de bedrading van een elektronische installatie tegen verhitting door te hoge elektrische stromen. Deze bescherming bestaat uit een smeltbeveiliging.
Technisch: 500V - 4A." ,
 "Lasdoos of aansluitdoos voor opbouw" , "Aftakdoos in metaal met 4 aansluitpunten." ,
 "Lamphouder voor opbouw" , "Houder in witte porselein voor een elektrische lamp met E27 schroeffitting." ,
 "Effilé als onderdeel voor het vervaardigen van passement" , "Kop: galon met aan de bovenkant picots. Rok: giselle, gevlamd. Kleur: wit, bruin en veelkleurig (giselle)." ,
 "Isolator in witte porselein voor elektrische bekabeling" , "Pionvormige isolator als geleider voor opbouw op muur of plafond van kabel met laagspanning." ,
 "Verdeelbord voor elektrische installatie" , "Verdeelbord gemonteerd op een marmeren plaat, bestaande uit een tweepolige messchakelaar in messing en koper met kunststof handvat en 6 houders in porselein voor smeltzekeringen van het type penzekering. Dit type 'open verdeelbord' werd hoofdzakelijk geruikt in woningen." ,
 "Verdeelbord voor elektrische installatie" , "Schakelbord gemonteerd op witte marmeren plaat, bestaande uit een vierpilige messchakelaar, een draaischakelaar, 13 porseleinen houders voor smeltzekeringenen van het type Diazed, een ampèremeter (tot 25A) en een voltmeter (tot 180V). Vervaardigd door Entreprises Electriques Jules Portauw." ,
 "Geëmailleerde schuimspaan" , "Gebruikt om schuim uit soep, bouillon of confituur te scheppen en om voedsel uit kokend water of hete olie te scheppen en het meteen uit te laten lekken." ,
 "Kolenkachel zonder merk" , "Kleine ronde kachel op kolen in gietijzer. Met drie geklauwde pootjes, opgebouwd uit drie segmenten en dekplaat met twee handvaten." ,
 "Kolenkachel van het merk Reno voor het warmen van koffiebussen" , "Dit type kacheltje werd vaak op werven gebruikt. De koffiebussen werden rondom op de rand geplaatst om de drank warm te houden." ,
 "Kolenkachel van het merk Nestor Martin" , "Geëmailleerde kachel op steenkool van het merk Nestor Martin, type Aciero." ,
 "Schakelbord voor elektrische installatie" , "Driedelig schakelbord gemonteerd op marmeren platen, bestaande uit tweevoudige messchakelaars, meszeringen (2 van 750A en 2 van 500A), 2 ampèremeter en 2 voltmeters van het merk Atea (tot 300A), en een elektriciteitsmeter van het merk EGEA. Het geheel werd vervaardigd door Neyt & De Smedt te Gent. Afkomstig uit een bedrijf dat elektriciteit opwekte door een stoommachine met dynamo of/en turbo-alternator. De eerste elektrische centrales ontstonden aan het begin van de 20e eeuw, hoewel veel bedrijven toen nog hun eigen energie produceerden." ,
 "Verbruiksmeter voor gas van het merk Compagnie pour la Fabrication des Compteurs" , "Ronde natte gasteller van het merk Compagnie pour la Fabrication des Compteurs & Matériel d'Usines a Gaz. Toonzaalmodel (?) met vooraan, aan de bovenkant en achteraan een deurtje dat open kan om het binnenwerk te tonen." ,
