 "title" , "beschrijving" ,
 "Seagull 28 A" , "Dit broodbord behoort tot het servies 'Seagull' met gouden randjes. De serviesonderdelen zijn klassiek van vorm, maar het decor sluit aan bij een nieuw thema dat de art nouveau aanboorde, met name de natuur. Op een dégradé blauwe achtergrond zweeft een zeemeeuw door het luchtruim, zeepaardjes fungeren als handvatten van schalen en kommen. Het model van het servies - met schubbenmotief in reliëf - dateert uit de jaren 1880 en is van August Hallin. Het decor met de zeemeeuw is van de hand van Fanny Garde en dateert van 1895. Vanaf de jaren 1950 was het servies in één op tien Deense huishoudens te vinden, waardoor het werd bestempeld als het 'nationale Deense servies'. Er bestaat ook een versie zonder gouden randje." ,
 "Kom Rozenbottel" , "Kommetje in gele pâte de verre, met een decor in hoogreliëf van rozenbottels tussen bladeren.
Het decor is ontworpen door Henri Bergé, het kommetje is vervaardigd door Amalric Walter. De letters ""Sc"" zijn toegevoegd aan de naam van Bergé, als in ""sculpsit"".
Bergé en Walter werkten samen in de ateliers van Daum van 1906 tot 1914. Toen Walter in 1918 zijn eigen atelier oprichtte, bleven zij samenwerken." ,
 "Broodbord 28 A Seagull" , "Broodbord modelnummer 28 A behorende tot het servies Seagull met gouden randjes. De serviesonderdelen zijn klassiek van vorm, maar het decor sluit aan bij een nieuw thema dat de art nouveau aanboorde, met name de natuur. Op een dégradé blauwe achtergrond zweeft een zeemeeuw door het luchtruim, zeepaardjes fungeren als handvatten van schalen en kommen. Het model van het servies - met schubbenmotief in reliëf - dateert uit de jaren 1880 en is van August Hallin. Het decor met de zeemeeuw is van de hand van Fanny Garde en dateert van 1895. Vanaf de jaren 1950 was het servies in één op tien Deense huishoudens te vinden, waardoor het werd bestempeld als het 'nationale Deense servies'. Er bestaat ook een versie zonder gouden randje." ,
 "Schoteltje 102 Seagull" , "Schoteltje modelnummer 102 behorende tot het servies Seagull met gouden randjes. De serviesonderdelen zijn klassiek van vorm, maar het decor sluit aan bij een nieuw thema dat de art nouveau aanboorde, met name de natuur. Op een dégradé blauwe achtergrond zweeft een zeemeeuw door het luchtruim, zeepaardjes fungeren als handvatten van schalen en kommen. Het model van het servies - met schubbenmotief in reliëf - dateert uit de jaren 1880 en is van August Hallin. Het decor met de zeemeeuw is van de hand van Fanny Garde en dateert van 1895. Vanaf de jaren 1950 was het servies in één op tien Deense huishoudens te vinden, waardoor het werd bestempeld als het 'nationale Deense servies'. Er bestaat ook een versie zonder gouden randje." ,
 "Broodbord 28 A Seagull" , "Broodbord modelnummer 28 A behorende tot het servies Seagull met gouden randjes. De serviesonderdelen zijn klassiek van vorm, maar het decor sluit aan bij een nieuw thema dat de art nouveau aanboorde, met name de natuur. Op een dégradé blauwe achtergrond zweeft een zeemeeuw door het luchtruim, zeepaardjes fungeren als handvatten van schalen en kommen. Het model van het servies - met schubbenmotief in reliëf - dateert uit de jaren 1880 en is van August Hallin. Het decor met de zeemeeuw is van de hand van Fanny Garde en dateert van 1895. Vanaf de jaren 1950 was het servies in één op tien Deense huishoudens te vinden, waardoor het werd bestempeld als het 'nationale Deense servies'. Er bestaat ook een versie zonder gouden randje." ,
 "Broodbord 28 A Seagull" , "Broodbord modelnummer 28 A behorende tot het servies Seagull met gouden randjes. De serviesonderdelen zijn klassiek van vorm, maar het decor sluit aan bij een nieuw thema dat de art nouveau aanboorde, met name de natuur. Op een dégradé blauwe achtergrond zweeft een zeemeeuw door het luchtruim, zeepaardjes fungeren als handvatten van schalen en kommen. Het model van het servies - met schubbenmotief in reliëf - dateert uit de jaren 1880 en is van August Hallin. Het decor met de zeemeeuw is van de hand van Fanny Garde en dateert van 1895. Vanaf de jaren 1950 was het servies in één op tien Deense huishoudens te vinden, waardoor het werd bestempeld als het 'nationale Deense servies'. Er bestaat ook een versie zonder gouden randje." ,
 "Schaaltje in schelpvorm 42 Seagull" , "Schelpvormig schaaltje met drie lobben modelnummer 42 behorende tot het servies Seagull met gouden randjes. De serviesonderdelen zijn klassiek van vorm, maar het decor sluit aan bij een nieuw thema dat de art nouveau aanboorde, met name de natuur. Op een dégradé blauwe achtergrond zweeft een zeemeeuw door het luchtruim, zeepaardjes fungeren als handvatten van schalen en kommen. Het model van het servies - met schubbenmotief in reliëf - dateert uit de jaren 1880 en is van August Hallin. Het decor met de zeemeeuw is van de hand van Fanny Garde en dateert van 1895. Vanaf de jaren 1950 was het servies in één op tien Deense huishoudens te vinden, waardoor het werd bestempeld als het 'nationale Deense servies'. Er bestaat ook een versie zonder gouden randje." ,
 "Terrine 5 Seagull" , "Terrine modelnummer 5 behorende tot het servies Seagull met gouden randjes. De serviesonderdelen zijn klassiek van vorm, maar het decor sluit aan bij een nieuw thema dat de art nouveau aanboorde, met name de natuur. Op een dégradé blauwe achtergrond zweeft een zeemeeuw door het luchtruim, zeepaardjes fungeren als handvatten van schalen en kommen. Het model van het servies - met schubbenmotief in reliëf - dateert uit de jaren 1880 en is van August Hallin. Het decor met de zeemeeuw is van de hand van Fanny Garde en dateert van 1895. Vanaf de jaren 1950 was het servies in één op tien Deense huishoudens te vinden, waardoor het werd bestempeld als het 'nationale Deense servies'. Er bestaat ook een versie zonder gouden randje." ,
 "Plat bord 25 Seagull" , "Plat bord modelnummer 25 behorende tot het servies Seagull met gouden randjes. De serviesonderdelen zijn klassiek van vorm, maar het decor sluit aan bij een nieuw thema dat de art nouveau aanboorde, met name de natuur. Op een dégradé blauwe achtergrond zweeft een zeemeeuw door het luchtruim, zeepaardjes fungeren als handvatten van schalen en kommen. Het model van het servies - met schubbenmotief in reliëf - dateert uit de jaren 1880 en is van August Hallin. Het decor met de zeemeeuw is van de hand van Fanny Garde en dateert van 1895. Vanaf de jaren 1950 was het servies in één op tien Deense huishoudens te vinden, waardoor het werd bestempeld als het 'nationale Deense servies'. Er bestaat ook een versie zonder gouden randje." ,
 "Vaas model 93 decor K" , "Bolle ongedecoreerde vaas, licht gedrukt met rechte schouders. De blauwe vaas is bedekt met sterk reflecterende metaalglansglazuren en heeft daardoor een changeant blauw-gele glans.
De vaas dateert waarschijnlijk uit de periode na de dood van Offermans. Na de dood van oprichter G.J.D. Offermans (1857-1914) wordt onder leiding van ontwerper J.C. Heytze (1873-1943) de decoratie eerst soberder, om vervolgens geheel te verdwijnen zodat enkel de kleur van het lusterglazuur spreekt." ,
 "Koffiekop 102 Seagull" , "Koffiekop modelnummer 102 behorende tot het servies Seagull met gouden randjes. De serviesonderdelen zijn klassiek van vorm, maar het decor sluit aan bij een nieuw thema dat de art nouveau aanboorde, met name de natuur. Op een dégradé blauwe achtergrond zweeft een zeemeeuw door het luchtruim, zeepaardjes fungeren als handvatten van schalen en kommen. Het model van het servies - met schubbenmotief in reliëf - dateert uit de jaren 1880 en is van August Hallin. Het decor met de zeemeeuw is van de hand van Fanny Garde en dateert van 1895. Vanaf de jaren 1950 was het servies in één op tien Deense huishoudens te vinden, waardoor het werd bestempeld als het 'nationale Deense servies'. Er bestaat ook een versie zonder gouden randje." ,
 "Nachttafel voor Villa Les Glycines" , "Aan het einde van zijn leven kreeg de Brusselse art-nouveau-architect Paul Hankar de opdracht om een buitenverblijf en atelier te ontwerpen voor de bevriende edelsmid Philippe Wolfers. Die had in 1899 samen met zijn broer Max en hun neef Albert een domein gekocht in Terhulpen waar ze elk een cottage lieten bouwen. Deze nachttafel is afkomstig uit Villa Les Glycerines, wat blauweregen betekent. Het spel van licht en donker hout en de gestileerde onderdelen zijn terugkerende elementen in ook de andere meubels van de villa. Het beslag en de opengewerkte panelen met vloeiende lijnen wijzen naar de art-nouveaustijl." ,
 "Briefopener met vrouwenhoofd" , "Roodkoperen briefopener. Het uiteinde is versierd met een vrouwengezichtje omlijst door een bloemkelk of foulard. De voor- en achterzijde van het lemmet is versierd met een rank meiklokjes." ,
 "Vergulde en gepolychromeerde sgabello" , "De sgabello was een gebruikelijk type pronkstoel in 16de-eeuws Italië. Dit 19de-eeuws exemplaar is voorzien van stucwerk, gepolychromeerd en verguld. De V-vormige rugleuning en de twee ondersteunende wangen zijn versierd met bladwerk, voluten, maskers, adelaars en kariatiden. Bovenaan wordt een wapenschild geflankeerd door sirenen. De zitting is op de voor- en achterwang genageld met vier smeedijzeren nagels. De rugleuning wordt gevormd door een raamwerk met versierde regels, waartussen twee gebogen planken in een groef zijn ingepast." ,
 "Vaasje" , "Bolrond vaasje met korte vernauwende hals en kleine opening. Het oppervlak is bedekt met een crèmekleurig craquelé glazuur waarop een decor van vereenvoudigde bloemen is aangebracht in roze, bruin en zwart.
Indien dit vaasje identiek is met het object vermeld in de museuminventaris van 1923, stond deze ""flacon"" oorspronkelijk op een smeedijzeren steuntje vervaardigd door Emile Robert." ,
 "Seagull 102" , "Deze koffiekop behoort tot het servies 'Seagull' met gouden randjes. De serviesonderdelen zijn klassiek van vorm, maar het decor sluit aan bij een nieuw thema dat de art nouveau aanboorde, met name de natuur. Op een dégradé blauwe achtergrond zweeft een zeemeeuw door het luchtruim, zeepaardjes fungeren als handvatten van schalen en kommen. Het model van het servies - met schubbenmotief in reliëf - dateert uit de jaren 1880 en is van August Hallin. Het decor met de zeemeeuw is van de hand van Fanny Garde en dateert van 1895. Vanaf de jaren 1950 was het servies in één op tien Deense huishoudens te vinden, waardoor het werd bestempeld als het 'nationale Deense servies'. Er bestaat ook een versie zonder gouden randje." ,
 "Reliëf met voorstelling van een engel en een rode bloem" , "Dit reliëf stelt een vliegende engel voor met een wapperend gewaad en een rode bloem in de rechterhand. Het werd mogelijk vervaardigd als nieuwjaarswens.
Het reliëf van witbakkend aardewerk is in een mal gevormd en afgewerkt met beige glazuur. Voor de bloem en het gezicht van de engel werden respectievelijk rode en zwarte emaillak gebruikt." ,
 "Bord met margrieten en lisdodden" , "De rocaillerand van het bord is versierd met gedreven margrieten en lisdodden. Een decor van lisdodden en bloemen, gecombineerd met rocailles, komt in de productie van Wolfers vaker voor op schotels, schaaltjes en borden. Een identiek exemplaar behoort tot de collectie van het Museum Boymans-van Beuningen te Rotterdam. Beide neorococo borden komen uit eenzelfde set met het winkeliersmerk van E. Goldschmidt te Keulen. Het huis Goldschmidt was sinds 1875 het belangrijkste van de Europese verkooppunten waarmee Wolfers samenwerkte.
" ,
 "Broodbord 28 A Seagull" , "Broodbord modelnummer 28 A behorende tot het servies Seagull met gouden randjes. De serviesonderdelen zijn klassiek van vorm, maar het decor sluit aan bij een nieuw thema dat de art nouveau aanboorde, met name de natuur. Op een dégradé blauwe achtergrond zweeft een zeemeeuw door het luchtruim, zeepaardjes fungeren als handvatten van schalen en kommen. Het model van het servies - met schubbenmotief in reliëf - dateert uit de jaren 1880 en is van August Hallin. Het decor met de zeemeeuw is van de hand van Fanny Garde en dateert van 1895. Vanaf de jaren 1950 was het servies in één op tien Deense huishoudens te vinden, waardoor het werd bestempeld als het 'nationale Deense servies'. Er bestaat ook een versie zonder gouden randje." ,
 "Schotel 16 Seagull" , "Ovale schotel modelnummer 16 behorende tot het servies Seagull met gouden randjes. De serviesonderdelen zijn klassiek van vorm, maar het decor sluit aan bij een nieuw thema dat de art nouveau aanboorde, met name de natuur. Op een dégradé blauwe achtergrond zweeft een zeemeeuw door het luchtruim, zeepaardjes fungeren als handvatten van schalen en kommen. Het model van het servies - met schubbenmotief in reliëf - dateert uit de jaren 1880 en is van August Hallin. Het decor met de zeemeeuw is van de hand van Fanny Garde en dateert van 1895. Vanaf de jaren 1950 was het servies in één op tien Deense huishoudens te vinden, waardoor het werd bestempeld als het 'nationale Deense servies'. Er bestaat ook een versie zonder gouden randje." ,
 "Melkkan 84 Seagull" , "Melkkan modelnummer 84 behorende tot het servies Seagull met gouden randjes. De serviesonderdelen zijn klassiek van vorm, maar het decor sluit aan bij een nieuw thema dat de art nouveau aanboorde, met name de natuur. Op een dégradé blauwe achtergrond zweeft een zeemeeuw door het luchtruim, zeepaardjes fungeren als handvatten van schalen en kommen. Het model van het servies - met schubbenmotief in reliëf - dateert uit de jaren 1880 en is van August Hallin. Het decor met de zeemeeuw is van de hand van Fanny Garde en dateert van 1895. Vanaf de jaren 1950 was het servies in één op tien Deense huishoudens te vinden, waardoor het werd bestempeld als het 'nationale Deense servies'. Er bestaat ook een versie zonder gouden randje." ,
 "Voet van compoteschaal" , "Hoge tinnen voet van een compoteschaal, in de vorm van een elegante vrouw. De (glazen) schaal is reeds lang verloren gegaan. De driedimensionaal gesculpteerde vrouw draagt een lang uitwaaierend gewaad, dat tevens de basis vormt van de voet. Zij staat voor een boog waarop de - wellicht glazen - schaal geplaatst was.
Compoteschalen dienden voor het presenteren van fruit of compotes.
" ,
 "Tandenstokerhouder 183 Seagull" , "Tandenstokerhouder modelnummer 183 behorende tot het servies Seagull met gouden randjes. De serviesonderdelen zijn klassiek van vorm, maar het decor sluit aan bij een nieuw thema dat de art nouveau aanboorde, met name de natuur. Op een dégradé blauwe achtergrond zweeft een zeemeeuw door het luchtruim, zeepaardjes fungeren als handvatten van schalen en kommen. Het model van het servies - met schubbenmotief in reliëf - dateert uit de jaren 1880 en is van August Hallin. Het decor met de zeemeeuw is van de hand van Fanny Garde en dateert van 1895. Vanaf de jaren 1950 was het servies in één op tien Deense huishoudens te vinden, waardoor het werd bestempeld als het 'nationale Deense servies'. Er bestaat ook een versie zonder gouden randje." ,
